ID,Testrail Link,Title,Automatability,Automation Assignee,Vendor Assignee,Automation Complexity,Automation Status,Capability,Complexity,Created On,Priority,Product,Status,Suite,Testing Phase,Testing Type,Test Type,Platform,Updated By,Updated On
C1097780,https://myntfintech.testrail.io/index.php?/cases/view/1097780,[Jarvis] 010Verify that the agent can modify an existing application and change the ID Type to any of the new ID Types.,Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
C1097781,https://myntfintech.testrail.io/index.php?/cases/view/1097781,[Jarvis] 011Verify that the system saves the updated ID Type when the agent submits the modifications.,Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
C1097782,https://myntfintech.testrail.io/index.php?/cases/view/1097782,[Jarvis] 012Verify that the system successfully displays the selected ID type in Queue-Portal (On-going Application) page when the modified application was already submitted for approval.,Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
C1097783,https://myntfintech.testrail.io/index.php?/cases/view/1097783,"[Jarvis] 013Verify that the correct updated ID Type is displayed when viewing the application again in CRP Management, QA View, Trackings, and Account Maintenance.",Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
C1098268,https://myntfintech.testrail.io/index.php?/cases/view/1098268,"[Jarvis] 001Verify that when accessing the CRP Manegement in Jarvis as CDI-LEAD MAKER the """"other fields"""" are enabled for editing a profile",Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/21/2025 6:46 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/24/2025 2:36 AM
C1098269,https://myntfintech.testrail.io/index.php?/cases/view/1098269,"[Jarvis] 002Verify that when accessing the CRP Manegement in Jarvis as KYC Leads Maker (Organic) the """"other fields"""" are enabled for editing a profile",Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/21/2025 6:46 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/24/2025 2:36 AM
C1098270,https://myntfintech.testrail.io/index.php?/cases/view/1098270,[Jarvis] 003Verify that saving changes after editing the enabled fields shall be successful,Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/21/2025 6:46 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/24/2025 2:36 AM
C1098271,https://myntfintech.testrail.io/index.php?/cases/view/1098271,"[Jarvis] 004Verify that the system successfully displays the selected """"other fields"""" in Queue modules (On-going Application) page when the modified application was already submitted for approval.",Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/21/2025 6:46 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/24/2025 2:36 AM
C1098272,https://myntfintech.testrail.io/index.php?/cases/view/1098272,"[Jarvis] 005Verify that as CDI-LEAD MAKER can modify an existing application and change the """"other fields""""",Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/21/2025 6:46 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/24/2025 2:36 AM
C1098273,https://myntfintech.testrail.io/index.php?/cases/view/1098273,"[Jarvis] 006Verify that as KYC Leads Maker (Organic) can modify an existing application and change the """"other fields""""",Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/21/2025 6:46 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/24/2025 2:36 AM
C1098274,https://myntfintech.testrail.io/index.php?/cases/view/1098274,"[Jarvis] 007Verify that the correct updated """"other fields"""" is displayed when viewing the application again in CRP Management, QA View, Trackings, and Account Maintenance.",Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/21/2025 6:46 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/24/2025 2:36 AM
C1098275,https://myntfintech.testrail.io/index.php?/cases/view/1098275,"[Jarvis] 008Verify that the """"other fields"""" shall not be editable on other Jarvis Queues",Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/21/2025 6:46 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/24/2025 2:36 AM
C1098276,https://myntfintech.testrail.io/index.php?/cases/view/1098276,"[Jarvis] 009Verify that agents other than CDI-LEAD MAKER / KYC Leads Maker (Organic) shall not be able to modify on the """"other fields""""",Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/21/2025 6:46 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/24/2025 2:36 AM
C1499678,https://myntfintech.testrail.io/index.php?/cases/view/1499678,[WEB]Validate if Adjustment Approver can upload csv file with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/27/2026 8:02 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1499679,https://myntfintech.testrail.io/index.php?/cases/view/1499679,[WEB]Validate if Adjustment Approver can’t upload file with more than 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/27/2026 8:02 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1499680,https://myntfintech.testrail.io/index.php?/cases/view/1499680,[WEB]Validate if Adjustment Approver can download the unbinding request file with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/27/2026 8:02 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1499681,https://myntfintech.testrail.io/index.php?/cases/view/1499681,[WEB]Validate if Adjustment Operator can upload csv file with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/27/2026 8:02 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1499682,https://myntfintech.testrail.io/index.php?/cases/view/1499682,[WEB]Validate if Adjustment Operator can’t upload file with more than 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/27/2026 8:02 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1499683,https://myntfintech.testrail.io/index.php?/cases/view/1499683,[WEB]Validate if Adjustment Operator can download the unbinding request file with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/27/2026 8:02 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1542968,https://myntfintech.testrail.io/index.php?/cases/view/1542968,[WEB]Validate if Adjustment Approver can query all Alipay Merchants,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,2/10/2026 2:54 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1542969,https://myntfintech.testrail.io/index.php?/cases/view/1542969,[WEB]Validate if Adjustment Operator can query all Alipay Merchants,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,2/10/2026 2:54 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1610365,https://myntfintech.testrail.io/index.php?/cases/view/1610365,[WEB]Validate if Unbinding Approver can upload csv file with 500 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,3/3/2026 1:18 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1610366,https://myntfintech.testrail.io/index.php?/cases/view/1610366,[WEB]Validate if Unbinding Operator can upload csv file with 500 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,3/3/2026 1:18 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509701,https://myntfintech.testrail.io/index.php?/cases/view/1509701,[WEB]Validate if user can bind 10 mobtels in Alipay Merchant,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509702,https://myntfintech.testrail.io/index.php?/cases/view/1509702,[WEB]Validate if Unbinding Approver can approve Unbinding Request of Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509703,https://myntfintech.testrail.io/index.php?/cases/view/1509703,[WEB]Validate if Unbinding Approver can query and open approved unbinding request of Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509704,https://myntfintech.testrail.io/index.php?/cases/view/1509704,"[WEB]Verify the SMS notification after successful approval by the Unbinding Approver for Alipay merchants with 1,000 mobile numbers.",Automatable,N/A,Mynt,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Christine Toledana,3/3/2026 1:37 AM
C1509705,https://myntfintech.testrail.io/index.php?/cases/view/1509705,[WEB]Validate if user can bind 10 mobtels in Non-Alipay Merchant,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509706,https://myntfintech.testrail.io/index.php?/cases/view/1509706,[WEB]Validate if Unbinding Approver can approve Unbinding Request of Non-Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509707,https://myntfintech.testrail.io/index.php?/cases/view/1509707,[WEB]Validate if Unbinding Approver can query and open approved unbinding request of Non-Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509708,https://myntfintech.testrail.io/index.php?/cases/view/1509708,"[WEB]Verify the SMS notification after successful approval by the Unbinding Approver for Non-Alipay merchants with 1,000 mobile numbers.",Automatable,N/A,Mynt,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Christine Toledana,3/3/2026 1:37 AM
C1509713,https://myntfintech.testrail.io/index.php?/cases/view/1509713,[WEB]Validate if Unbinding Operator can approve Unbinding Request of Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509714,https://myntfintech.testrail.io/index.php?/cases/view/1509714,[WEB]Validate if Unbinding Operator can query and open approved unbinding request of Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509715,https://myntfintech.testrail.io/index.php?/cases/view/1509715,"[WEB]Verify the SMS notification after successful approval by the Unbinding Operator for Alipay merchants with 1,000 mobile numbers.",Automatable,N/A,Mynt,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Christine Toledana,3/3/2026 1:37 AM
C1509716,https://myntfintech.testrail.io/index.php?/cases/view/1509716,[WEB]Validate if Unbinding Operator can approve Unbinding Request of Non-Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509717,https://myntfintech.testrail.io/index.php?/cases/view/1509717,[WEB]Validate if Unbinding Operator can query and open approved unbinding request of Non-Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509718,https://myntfintech.testrail.io/index.php?/cases/view/1509718,"[WEB]Verify the SMS notification after successful approval by the Unbinding Operator for Non-Alipay merchants with 1,000 mobile numbers.",Automatable,N/A,Mynt,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:45 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Christine Toledana,3/3/2026 1:38 AM
C1509722,https://myntfintech.testrail.io/index.php?/cases/view/1509722,[WEB]Validate if Unbinding Approver can reject Unbinding Request of Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:47 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509723,https://myntfintech.testrail.io/index.php?/cases/view/1509723,[WEB]Validate if Unbinding Approver can query and open rejected unbinding request of Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:47 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509724,https://myntfintech.testrail.io/index.php?/cases/view/1509724,[WEB]Validate if Unbinding Approver can reject Unbinding Request of Non-Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:47 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509725,https://myntfintech.testrail.io/index.php?/cases/view/1509725,[WEB]Validate if Unbinding Approver can query and open rejected unbinding request of Non-Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:47 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509728,https://myntfintech.testrail.io/index.php?/cases/view/1509728,[WEB]Validate if Unbinding Operator can reject Unbinding Request of Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:47 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509729,https://myntfintech.testrail.io/index.php?/cases/view/1509729,[WEB]Validate if Unbinding Operator can query and open rejected unbinding request of Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:47 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509730,https://myntfintech.testrail.io/index.php?/cases/view/1509730,[WEB]Validate if Unbinding Operator can reject Unbinding Request of Non-Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:47 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1509731,https://myntfintech.testrail.io/index.php?/cases/view/1509731,[WEB]Validate if Unbinding Operator can query and open rejected unbinding request of Non-Alipay Merchant with 1000 mobtels,Automatable,Stratpoint,Stratpoint,Low,Not Started,Merchant Modification,Medium,1/28/2026 10:47 AM,Medium,Operations - Agent Empowerment,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1216347,https://myntfintech.testrail.io/index.php?/cases/view/1216347,[WEB] [DevHisPagination] Verify the pagination behavior if User clicks on selected page,Automatable,Stratpoint,Stratpoint,Medium,Not Started,Device Linking,Low,12/3/2025 10:10 AM,High,Agent Empowerment,New,TRIBE14 | GRCX,"FE Regression
PVT
Cleanpass Project
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1216348,https://myntfintech.testrail.io/index.php?/cases/view/1216348,[WEB] [DevHisPagination] Verify the first page and last page behavior if User clicks on selected page,Automatable,Stratpoint,Stratpoint,Medium,Not Started,Device Linking,Low,12/3/2025 10:10 AM,High,Agent Empowerment,New,TRIBE14 | GRCX,"FE Regression
PVT
Cleanpass Project
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1216349,https://myntfintech.testrail.io/index.php?/cases/view/1216349,[WEB] [DevHistPagination] Verify the pagination redirection if User reaches the last page,Automatable,Stratpoint,Stratpoint,Medium,Not Started,Device Linking,Low,12/3/2025 10:10 AM,High,Agent Empowerment,New,TRIBE14 | GRCX,"FE Regression
PVT
Cleanpass Project
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1543595,https://myntfintech.testrail.io/index.php?/cases/view/1543595,[WEB] [DevHisPagination] Verify the pagination behavior if User clicks on selected page,Automatable,Stratpoint,Stratpoint,Medium,Not Started,Device Linking,Low,2/10/2026 5:59 AM,High,CXM,New,TRIBE14 | GRCX,"FE Regression
PVT
Cleanpass Project
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1543596,https://myntfintech.testrail.io/index.php?/cases/view/1543596,[WEB] [DevHisPagination] Verify the first page and last page behavior if User clicks on selected page,Automatable,Stratpoint,Stratpoint,Medium,Not Started,Device Linking,Low,2/10/2026 5:59 AM,High,CXM,New,TRIBE14 | GRCX,"FE Regression
PVT
Cleanpass Project
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1543597,https://myntfintech.testrail.io/index.php?/cases/view/1543597,[WEB] [DevHistPagination] Verify the pagination redirection if User reaches the last page,Automatable,Stratpoint,Stratpoint,Medium,Not Started,Device Linking,Low,2/10/2026 5:59 AM,High,CXM,New,TRIBE14 | GRCX,"FE Regression
PVT
Cleanpass Project
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
